,Unnamed: 0,Order Date,Brand,Sneaker Name,Release Date,Shoe Size,Buyer Region,Turnover Days,Profit,Profit Ratio,Model,Black,White,Grey,Red,Green,Neo,Orange,Tan/Brown,Pink,Blue,Colorful,Turnover Weeks,color
46709,56559,2018-10-25,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.5,Oregon,61,771.0,5.93,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46710,56560,2018-10-25,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.5,Oregon,61,661.0,5.08,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46740,56644,2018-10-26,Off-White,air-jordan-1-retro-high-off-white-university-blue,2018-06-23,8.5,California,125,970.0,5.11,air-jordan-1-retro-high,,1.0,,,,,,,,1.0,1.0,18.0,White
46795,56699,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.0,Oregon,62,766.0,5.89,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46796,56700,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,11.0,California,62,695.0,5.35,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46797,56701,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,6.0,Texas,62,670.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46798,56702,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.5,Oregon,62,660.0,5.08,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46799,56703,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.0,Oregon,62,656.0,5.05,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46801,56705,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.5,New York,62,670.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46802,56706,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.5,California,62,669.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46805,56709,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,Delaware,62,723.0,5.56,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46806,56710,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.5,California,62,695.0,5.35,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46807,56711,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,5.5,Georgia,62,695.0,5.35,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46808,56712,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.5,Oregon,62,649.0,4.99,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46809,56713,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.0,Oregon,62,658.0,5.06,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46810,56714,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,5.5,Texas,62,770.0,5.92,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46811,56715,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.0,Oregon,62,635.0,4.88,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46812,56716,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,13.0,California,62,670.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46813,56717,2018-10-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,13.0,New York,62,670.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46892,56854,2018-10-27,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,Oregon,63,679.0,5.22,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46893,56855,2018-10-27,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,Virginia,63,720.0,5.54,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46894,56856,2018-10-27,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,Oregon,63,695.0,5.35,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46895,56857,2018-10-27,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,7.0,New Mexico,63,695.0,5.35,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46896,56858,2018-10-27,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,6.0,New York,63,615.0,4.73,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46897,56859,2018-10-27,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.5,Oregon,63,632.0,4.86,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46898,56860,2018-10-27,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.0,Oregon,63,635.0,4.88,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46899,56861,2018-10-27,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.5,Florida,63,700.0,5.38,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46901,56863,2018-10-27,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,5.0,Delaware,63,720.0,5.54,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46902,56864,2018-10-27,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,Oregon,63,671.0,5.16,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46903,56865,2018-10-27,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.5,Oregon,63,667.0,5.13,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46936,56947,2018-10-28,Off-White,nike-air-force-1-low-off-white,2017-11-01,10.5,Connecticut,361,890.0,5.24,air-force-1,,1.0,,,,,,,,,,52.0,White
46965,56978,2018-10-28,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,Florida,64,758.0,5.83,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46966,56979,2018-10-28,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.0,Oregon,64,679.0,5.22,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46967,56980,2018-10-28,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.0,Oregon,64,685.0,5.27,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46968,56981,2018-10-28,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.5,Virginia,64,595.0,4.58,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
46969,56982,2018-10-28,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,5.0,Oregon,64,712.0,5.48,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47063,57160,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.0,Oregon,65,635.0,4.88,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47065,57162,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,California,65,645.0,4.96,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47066,57163,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.5,Oregon,65,671.0,5.16,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47067,57164,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,11.0,Oregon,65,612.0,4.71,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47068,57165,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,5.0,Oregon,65,650.0,5.0,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47069,57166,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.0,Delaware,65,610.0,4.69,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47072,57169,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,11.0,Oregon,65,610.0,4.69,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47074,57171,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,7.5,Oregon,65,624.0,4.8,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47076,57173,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.5,California,65,669.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47078,57175,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,5.0,Oregon,65,715.0,5.5,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47081,57178,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.5,Delaware,65,635.0,4.88,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47086,57183,2018-10-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.5,Delaware,65,670.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47131,57294,2018-10-30,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,10.0,California,241,1818.0,9.57,air-jordan-1-retro-high,,1.0,,,,,,,,,,34.0,White
47177,57341,2018-10-30,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.0,Oregon,66,686.0,5.28,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47181,57345,2018-10-30,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,California,66,628.0,4.83,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47195,57359,2018-10-30,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.0,Oregon,66,684.0,5.26,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47198,57362,2018-10-30,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.5,California,66,700.0,5.38,blazer-mid,,,1.0,,,,,,1.0,,1.0,9.0,Grey
47298,57605,2018-10-31,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,13.0,New Jersey,242,1563.0,8.23,air-jordan-1-retro-high,,1.0,,,,,,,,,,35.0,White
47299,57606,2018-10-31,Off-White,nike-air-force-1-low-off-white,2017-11-01,10.5,New York,364,795.0,4.68,air-force-1,,1.0,,,,,,,,,,52.0,White
47300,57607,2018-10-31,Off-White,nike-air-force-1-low-off-white,2017-11-01,10.0,California,364,830.0,4.88,air-force-1,,1.0,,,,,,,,,,52.0,White
47321,57630,2018-10-31,Off-White,nike-air-max-97-off-white-elemental-rose-queen,2018-08-25,6.5,New York,67,1096.0,5.77,air-max-97,,1.0,,,,,,,1.0,,1.0,10.0,White
47526,57839,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.0,California,67,577.0,4.44,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47531,57844,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,5.0,Oregon,67,614.0,4.72,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47535,57848,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.5,North Carolina,67,609.0,4.68,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47536,57849,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,5.0,California,67,615.0,4.73,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47539,57852,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.5,New Jersey,67,608.0,4.68,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47540,57853,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,7.5,Oregon,67,575.0,4.42,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47547,57860,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.5,Oregon,67,606.0,4.66,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47549,57862,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,5.0,Oregon,67,616.0,4.74,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47553,57866,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.5,Oregon,67,605.0,4.65,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47554,57867,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.5,Oregon,67,688.0,5.29,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47555,57868,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.5,Delaware,67,615.0,4.73,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47556,57869,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.0,New York,67,675.0,5.19,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47557,57870,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.5,Pennsylvania,67,609.0,4.68,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47558,57871,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,Missouri,67,595.0,4.58,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47563,57876,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.5,Oregon,67,681.0,5.24,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47565,57878,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,Oregon,67,626.0,4.82,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47567,57880,2018-10-31,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.5,New York,67,605.0,4.65,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47694,58101,2018-11-01,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,8.0,California,243,1981.0,10.43,air-jordan-1-retro-high,,1.0,,,,,,,,,,35.0,White
47783,58195,2018-11-01,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.5,Ohio,68,675.0,5.19,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47784,58196,2018-11-01,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,6.0,Washington,68,584.0,4.49,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47791,58203,2018-11-01,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.5,Oregon,68,670.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47795,58207,2018-11-01,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.5,Oregon,68,615.0,4.73,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47819,58231,2018-11-01, Yeezy,adidas-yeezy-boost-350-v2-butter,2018-06-30,9.0,Colorado,124,-25.0,-0.11,yeezy-boost-350,1.0,,,,,,,,,,,18.0,Black
47828,58240,2018-11-01, Yeezy,adidas-yeezy-boost-350-v2-butter,2018-06-30,9.0,Maryland,124,-25.0,-0.11,yeezy-boost-350,1.0,,,,,,,,,,,18.0,Black
47856,58326,2018-11-02,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,9.0,New York,244,2110.0,11.11,air-jordan-1-retro-high,,1.0,,,,,,,,,,35.0,White
47891,58362,2018-11-02,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.5,Arizona,69,610.0,4.69,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47892,58363,2018-11-02,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,New York,69,770.0,5.92,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47895,58366,2018-11-02,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.0,Oregon,69,596.0,4.58,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47925,58452,2018-11-03,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,10.5,Texas,245,1999.0,10.52,air-jordan-1-retro-high,,1.0,,,,,,,,,,35.0,White
47926,58453,2018-11-03,Off-White,nike-air-force-1-low-off-white,2017-11-01,7.5,Arizona,367,1480.0,8.71,air-force-1,,1.0,,,,,,,,,,52.0,White
47953,58481,2018-11-03,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,13.0,New York,70,615.0,4.73,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
47954,58482,2018-11-03,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.0,California,70,646.0,4.97,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
48002,58584,2018-11-04,Off-White,nike-air-presto-off-white-white-2018,2018-08-03,14.0,Louisiana,93,709.0,4.43,air-presto,,1.0,,,,,,,,,,13.0,White
48021,58603,2018-11-04,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.5,Arizona,71,670.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
48022,58604,2018-11-04,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.5,Arizona,71,710.0,5.46,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
48060,58701,2018-11-05,Off-White,air-jordan-1-retro-high-off-white-university-blue,2018-06-23,9.0,Massachusetts,135,915.0,4.82,air-jordan-1-retro-high,,1.0,,,,,,,,1.0,1.0,19.0,White
48061,58702,2018-11-05,Off-White,air-jordan-1-retro-high-off-white-university-blue,2018-06-23,9.0,Pennsylvania,135,930.0,4.89,air-jordan-1-retro-high,,1.0,,,,,,,,1.0,1.0,19.0,White
48096,58737,2018-11-05,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.0,California,72,670.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
48098,58739,2018-11-05,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,Oregon,72,680.0,5.23,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
48127,58831,2018-11-06,Off-White,air-jordan-1-retro-high-off-white-university-blue,2018-06-23,9.0,Arizona,136,841.0,4.43,air-jordan-1-retro-high,,1.0,,,,,,,,1.0,1.0,19.0,White
48160,58867,2018-11-06,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,11.0,California,73,595.0,4.58,blazer-mid,,,1.0,,,,,,1.0,,1.0,10.0,Grey
48268,59096,2018-11-08,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,9.5,California,250,2060.0,10.84,air-jordan-1-retro-high,,1.0,,,,,,,,,,36.0,White
48346,59255,2018-11-09,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,16.0,Missouri,251,2076.0,10.93,air-jordan-1-retro-high,,1.0,,,,,,,,,,36.0,White
48435,59419,2018-11-10,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,6.0,New York,77,586.0,4.51,blazer-mid,,,1.0,,,,,,1.0,,1.0,11.0,Grey
48462,59507,2018-11-11,Off-White,air-jordan-1-retro-high-off-white-university-blue,2018-06-23,9.0,Alabama,141,913.0,4.81,air-jordan-1-retro-high,,1.0,,,,,,,,1.0,1.0,20.0,White
48463,59508,2018-11-11,Off-White,air-jordan-1-retro-high-off-white-university-blue,2018-06-23,9.0,District of Columbia,141,890.0,4.68,air-jordan-1-retro-high,,1.0,,,,,,,,1.0,1.0,20.0,White
48492,59539,2018-11-11,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,7.0,California,78,650.0,5.0,blazer-mid,,,1.0,,,,,,1.0,,1.0,11.0,Grey
48524,59639,2018-11-12,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,8.5,Oregon,254,2060.0,10.84,air-jordan-1-retro-high,,1.0,,,,,,,,,,36.0,White
48566,59683,2018-11-12,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,5.0,Wisconsin,79,636.0,4.89,blazer-mid,,,1.0,,,,,,1.0,,1.0,11.0,Grey
48635,59849,2018-11-13,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,Texas,80,765.0,5.88,blazer-mid,,,1.0,,,,,,1.0,,1.0,11.0,Grey
48636,59850,2018-11-13,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.0,Oregon,80,710.0,5.46,blazer-mid,,,1.0,,,,,,1.0,,1.0,11.0,Grey
48713,60052,2018-11-14,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,6.0,Washington,81,670.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,12.0,Grey
48862,61696,2018-11-16,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.5,Virginia,83,650.0,5.0,blazer-mid,,,1.0,,,,,,1.0,,1.0,12.0,Grey
49016,62561,2018-11-18,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.0,California,85,670.0,5.15,blazer-mid,,,1.0,,,,,,1.0,,1.0,12.0,Grey
49091,62891,2018-11-19,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,California,86,745.0,5.73,blazer-mid,,,1.0,,,,,,1.0,,1.0,12.0,Grey
49154,63175,2018-11-20,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,10.5,Florida,262,2209.0,11.63,air-jordan-1-retro-high,,1.0,,,,,,,,,,37.0,White
49182,63205,2018-11-20,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,5.5,Nevada,87,820.0,6.31,blazer-mid,,,1.0,,,,,,1.0,,1.0,12.0,Grey
49300,63543,2018-11-21,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,7.0,New York,88,675.0,5.19,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
49455,63884,2018-11-22,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,12.0,New York,264,1370.0,7.21,air-jordan-1-retro-high,,1.0,,,,,,,,,,38.0,White
49479,63908,2018-11-22,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.5,Oregon,89,650.0,5.0,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
50073,65033,2018-11-23,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,11.5,Oklahoma,265,1615.0,8.5,air-jordan-1-retro-high,,1.0,,,,,,,,,,38.0,White
50074,65034,2018-11-23,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,13.0,Texas,265,1551.0,8.16,air-jordan-1-retro-high,,1.0,,,,,,,,,,38.0,White
50161,65125,2018-11-23,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,12.0,New York,90,604.0,4.65,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
50163,65127,2018-11-23,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,11.0,Florida,90,635.0,4.88,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
50429,65607,2018-11-24,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,10.0,California,266,2067.0,10.88,air-jordan-1-retro-high,,1.0,,,,,,,,,,38.0,White
50458,65637,2018-11-24,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,8.5,New York,91,819.0,6.3,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
50642,66005,2018-11-25,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.5,Texas,92,650.0,5.0,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
50923,66648,2018-11-26,Off-White,air-jordan-1-retro-high-off-white-university-blue,2018-06-23,8.5,Delaware,156,825.0,4.34,air-jordan-1-retro-high,,1.0,,,,,,,,1.0,1.0,22.0,White
50941,66666,2018-11-26,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,12.0,Florida,268,1385.0,7.29,air-jordan-1-retro-high,,1.0,,,,,,,,,,38.0,White
51067,66800,2018-11-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,11.0,Oregon,93,585.0,4.5,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
51068,66801,2018-11-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,7.5,Oregon,93,695.0,5.35,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
51070,66803,2018-11-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.5,New York,93,615.0,4.73,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
51071,66804,2018-11-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,12.0,New York,93,576.0,4.43,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
51072,66805,2018-11-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.5,California,93,725.0,5.58,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
51073,66806,2018-11-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,9.0,Oregon,93,730.0,5.62,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
51074,66807,2018-11-26,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,4.5,New Jersey,93,625.0,4.81,blazer-mid,,,1.0,,,,,,1.0,,1.0,13.0,Grey
51282,67205,2018-11-27,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,10.0,New York,269,1860.0,9.79,air-jordan-1-retro-high,,1.0,,,,,,,,,,38.0,White
51287,67212,2018-11-27,Off-White,nike-air-max-97-off-white-menta,2018-10-18,13.0,New York,40,871.0,4.58,air-max-97,,,1.0,,,,,,,,,6.0,Grey
51504,67597,2018-11-28,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,13.0,Florida,270,1547.0,8.14,air-jordan-1-retro-high,,1.0,,,,,,,,,,39.0,White
51900,68155,2018-11-29,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,7.5,Oregon,96,650.0,5.0,blazer-mid,,,1.0,,,,,,1.0,,1.0,14.0,Grey
52216,68667,2018-11-30,Off-White,nike-blazer-mid-off-white-wolf-grey,2018-08-25,10.0,Florida,97,685.0,5.27,blazer-mid,,,1.0,,,,,,1.0,,1.0,14.0,Grey
52498,69089,2018-12-01,Off-White,air-jordan-1-retro-high-off-white-university-blue,2018-06-23,9.0,New Jersey,161,885.0,4.66,air-jordan-1-retro-high,,1.0,,,,,,,,1.0,1.0,23.0,White
52743,69479,2018-12-02,Off-White,nike-air-max-97-off-white-menta,2018-10-18,13.0,Texas,45,1172.0,6.17,air-max-97,,,1.0,,,,,,,,,6.0,Grey
